job_title,employment_type,experience_level,expertise_level,salary,salary_currency,company_location,salary_in_usd,employee_residence,company_size,year,standardized_salary
Data Analyst,Full-Time,Senior,Expert,227000,United States Dollar,United States,227000,United States,Medium,2023,1.1464441863089905
Data Analyst,Full-Time,Senior,Expert,108000,United States Dollar,United States,108000,United States,Medium,2023,-0.0783998857609056
Data Architect,Full-Time,Senior,Expert,160000,United States Dollar,United States,160000,United States,Medium,2023,-0.060733389150204
Data Analyst,Full-Time,Senior,Expert,52000,Euro,Spain,56143,Spain,Medium,2023,-0.6547970961467392
Data Analyst,Full-Time,Senior,Expert,48000,Euro,Spain,51824,Spain,Medium,2023,-0.695968325460013
Data Analyst,Full-Time,Entry,Junior,60000,United States Dollar,United States,60000,United States,Large,2023,-0.5724546375201915
Data Analyst,Full-Time,Entry,Junior,50000,United States Dollar,United States,50000,Kuwait,Large,2023,-0.6753827108033761
Data Engineer,Full-Time,Senior,Expert,226700,United States Dollar,United States,226700,United States,Medium,2023,0.2999403010303795
Data Engineer,Full-Time,Senior,Expert,133300,United States Dollar,United States,133300,United States,Medium,2023,-0.114718071421955
Big Data Architect,Full-Time,Senior,Expert,124999,British Pound Sterling,United Kingdom,153799,United Kingdom,Large,2023,-0.9128709291752768
Data Analyst,Full-Time,Senior,Expert,52500,United States Dollar,United States,52500,United States,Medium,2023,-0.6496506924825799
Data Engineer,Full-Time,Senior,Expert,162500,United States Dollar,United States,162500,United States,Medium,2023,0.0149181649335927
Data Analyst,Full-Time,Mid,Intermediate,165000,United States Dollar,United States,165000,United States,Medium,2023,0.5082901319532462
Data Analyst,Full-Time,Mid,Intermediate,124000,United States Dollar,United States,124000,United States,Medium,2023,0.0862850314921895
Data Engineer,Full-Time,Senior,Expert,63000,United States Dollar,United States,63000,United States,Medium,2023,-0.426821750045072
Research Scientist,Full-Time,Senior,Expert,253750,United States Dollar,Spain,253750,Spain,Medium,2023,1.0734284645283052
Research Scientist,Full-Time,Senior,Expert,169200,United States Dollar,Spain,169200,Spain,Medium,2023,-0.0111803866389512
Data Engineer,Full-Time,Senior,Expert,213580,United States Dollar,United States,213580,United States,Medium,2023,0.2416927866130922
Data Engineer,Full-Time,Senior,Expert,163625,United States Dollar,United States,163625,United States,Medium,2023,0.0199127117109897
Machine Learning Software Engineer,Full-Time,Senior,Expert,375000,United States Dollar,United States,375000,United States,Medium,2022,-0.0247183386590671
Data Engineer,Full-Time,Senior,Expert,95000,Euro,Ireland,102569,Ireland,Medium,2023,-0.284754641710225
Product Data Analyst,Full-Time,Mid,Intermediate,1350000,Indian Rupee,India,16417,India,Large,2023,2.1665171758273485
Data Engineer,Full-Time,Executive,Director,210000,United States Dollar,United States,210000,United States,Medium,2023,0.2257990288681312
Data Science Manager,Full-Time,Senior,Expert,231250,United States Dollar,United States,231250,United States,Medium,2023,-0.1361785800290888
Data Science Manager,Full-Time,Senior,Expert,138750,United States Dollar,United States,138750,United States,Medium,2023,-0.2292983160351117
Machine Learning Engineer,Full-Time,Senior,Expert,284310,United States Dollar,United States,284310,United States,Medium,2023,0.3004541412914481
Machine Learning Engineer,Full-Time,Senior,Expert,153090,United States Dollar,United States,153090,United States,Medium,2023,-0.133776461543837
Data Analyst,Full-Time,Mid,Intermediate,125000,United States Dollar,United States,125000,United States,Medium,2023,0.096577838820508
Data Analyst,Full-Time,Mid,Intermediate,90000,British Pound Sterling,United Kingdom,110736,United Kingdom,Medium,2023,-0.2636704176706378
Data Analyst,Full-Time,Mid,Intermediate,70000,British Pound Sterling,United Kingdom,86128,United Kingdom,Medium,2023,-0.469526564237007
Data Science Lead,Full-Time,Senior,Expert,225900,United States Dollar,United States,225900,United States,Medium,2023,0.8863972282587403
Data Science Lead,Full-Time,Senior,Expert,156400,United States Dollar,United States,156400,United States,Medium,2023,-0.1613001758906211
Data Analyst,Full-Time,Senior,Expert,385000,United States Dollar,United States,385000,United States,Medium,2023,2.772707744183306
Data Engineer,Full-Time,Senior,Expert,241871,United States Dollar,United States,241871,United States,Medium,2023,0.3672934291725033
Data Engineer,Full-Time,Senior,Expert,133832,United States Dollar,United States,133832,United States,Medium,2023,-0.1123562057458882
Data Analyst,Full-Time,Senior,Expert,192500,United States Dollar,United States,192500,United States,Medium,2023,0.7913423334820038
Machine Learning Engineer,Full-Time,Mid,Intermediate,36000,United States Dollar,Mexico,36000,Mexico,Small,2023,-0.5212483506307409
Machine Learning Engineer,Full-Time,Mid,Intermediate,100000,British Pound Sterling,United Kingdom,123040,United Kingdom,Medium,2023,-0.3094608290527936
Machine Learning Engineer,Full-Time,Mid,Intermediate,80000,British Pound Sterling,United Kingdom,98432,United Kingdom,Medium,2023,-0.3756444295459021
Data Scientist,Full-Time,Senior,Expert,216100,United States Dollar,United States,216100,United States,Medium,2023,-0.0350506873314452
Data Scientist,Full-Time,Senior,Expert,140800,United States Dollar,United States,140800,United States,Medium,2023,-0.0923018817619625
Machine Learning Engineer,Full-Time,Mid,Intermediate,120000,British Pound Sterling,United Kingdom,147648,United Kingdom,Medium,2023,-0.243277228559685
Computer Vision Software Engineer,Full-Time,Senior,Expert,50000,Euro,Canada,53984,Netherlands,Large,2023,-1.1849762530208894
Data Scientist,Full-Time,Entry,Junior,110000,United States Dollar,United States,110000,United States,Small,2023,-0.1157193689925061
Data Engineer,Full-Time,Mid,Intermediate,55000,British Pound Sterling,United Kingdom,67672,United Kingdom,Medium,2023,-0.4623385271287837
Data Engineer,Full-Time,Mid,Intermediate,52000,British Pound Sterling,United Kingdom,63980,United Kingdom,Medium,2023,-0.4756573185351756
Data Engineer,Full-Time,Executive,Director,284000,United States Dollar,United States,284000,United States,Medium,2023,0.5543292168924648
Data Engineer,Full-Time,Executive,Director,236000,United States Dollar,United States,236000,United States,Medium,2023,0.3412285543901944
Research Scientist,Full-Time,Senior,Expert,248100,United States Dollar,Canada,248100,Canada,Medium,2023,1.0009501675549757
Research Scientist,Full-Time,Senior,Expert,145900,United States Dollar,Canada,145900,Canada,Medium,2023,-0.3100731865466636
Research Engineer,Full-Time,Senior,Expert,155850,United States Dollar,United States,155850,United States,Medium,2023,-0.1575489315445568
Research Engineer,Full-Time,Senior,Expert,102544,United States Dollar,United States,102544,United States,Medium,2023,-0.2366807846247897
Data Scientist,Full-Time,Mid,Intermediate,151410,United States Dollar,United States,151410,United States,Medium,2023,-0.0842350135958564
Data Scientist,Full-Time,Mid,Intermediate,115360,United States Dollar,United States,115360,United States,Medium,2023,-0.1116441179679699
Data Engineer,Full-Time,Mid,Intermediate,55000,Euro,Spain,59382,Spain,Medium,2023,-0.4623385271287837
Director of Data Science,Full-Time,Senior,Expert,170000,Canadian Dollar,Canada,125948,Canada,Medium,2023,-0.4610008001920035
Azure Data Engineer,Full-Time,Senior,Expert,100000,United States Dollar,Netherlands,100000,Netherlands,Large,2023,
Data Scientist,Full-Time,Senior,Expert,185000,United States Dollar,United Kingdom,185000,United Kingdom,Medium,2023,-0.0586962669700785
Data Scientist,Full-Time,Senior,Expert,120250,United States Dollar,United Kingdom,120250,United Kingdom,Medium,2023,-0.1079262117161076
Data Engineer,Full-Time,Entry,Junior,25000,Euro,Germany,26992,Germany,Large,2023,-0.5955264411927028
Data Scientist,Full-Time,Entry,Junior,180000,United States Dollar,United States,180000,United States,Medium,2022,-0.062497807104907
Research Scientist,Full-Time,Mid,Intermediate,85000,United States Dollar,United States,85000,United States,Medium,2023,-1.0912994317990103
Research Scientist,Full-Time,Mid,Intermediate,70000,United States Dollar,United States,70000,United States,Medium,2023,-1.283719689250327
BI Developer,Full-Time,Senior,Expert,100000,United States Dollar,United States,100000,United States,Medium,2023,-0.6015954608996006
Data Analytics Manager,Full-Time,Executive,Director,155000,United States Dollar,United States,155000,United States,Medium,2023,-0.1964491334855087
Data Analytics Manager,Full-Time,Executive,Director,140000,United States Dollar,United States,140000,United States,Medium,2023,-0.2203241453050133
ML Engineer,Full-Time,Senior,Expert,220000,United States Dollar,United States,220000,United States,Medium,2023,-0.1593854110831714
ML Engineer,Full-Time,Senior,Expert,150000,United States Dollar,United States,150000,United States,Medium,2023,-0.2117288524724211
Data Analytics Manager,Full-Time,Senior,Expert,204500,United States Dollar,United States,204500,United States,Medium,2023,-0.1176615944811435
Data Analytics Manager,Full-Time,Senior,Expert,138900,United States Dollar,United States,138900,United States,Medium,2023,-0.2220749795051103
Research Scientist,Full-Time,Mid,Intermediate,23000,United States Dollar,India,23000,India,Large,2022,-1.8866364959311204
Machine Learning Engineer,Full-Time,Mid,Intermediate,110000,United States Dollar,United States,110000,United States,Large,2023,-0.2763690288062393
Data Engineer,Full-Time,Senior,Expert,182750,United States Dollar,United States,182750,United States,Medium,2023,0.1048200069267381
Head of Data Science,Full-Time,Executive,Director,314100,United States Dollar,United States,314100,United States,Medium,2023,-0.2071480905134076
Head of Data Science,Full-Time,Executive,Director,195800,United States Dollar,United States,195800,United States,Medium,2023,-0.2935119841607244
Applied Scientist,Full-Time,Senior,Expert,180000,United States Dollar,United States,180000,United States,Medium,2023,-0.0276197729836371
Data Scientist,Full-Time,Senior,Expert,144000,United States Dollar,United States,144000,United States,Medium,2023,-0.0898688960756722
BI Developer,Full-Time,Entry,Junior,160000,United States Dollar,United States,160000,United States,Medium,2023,1.0370504351194878
BI Developer,Full-Time,Entry,Junior,100000,United States Dollar,United States,100000,United States,Medium,2023,-0.6015954608996006
Data Manager,Full-Time,Senior,Expert,199000,United States Dollar,United States,199000,United States,Medium,2023,2.069027042093786
Data Manager,Full-Time,Senior,Expert,112000,United States Dollar,United States,112000,United States,Medium,2023,0.0294329250250046
Big Data Engineer,Full-Time,Entry,Junior,130000,United States Dollar,Sweden,130000,Sweden,Small,2023,-0.4086333821971531
Data Engineer,Full-Time,Entry,Junior,160000,United States Dollar,United States,160000,United States,Medium,2023,0.0038191720949328
Data Engineer,Full-Time,Entry,Junior,135000,United States Dollar,United States,135000,United States,Medium,2023,-0.1071707562916663
Applied Scientist,Full-Time,Senior,Expert,350000,United States Dollar,United States,350000,United States,Large,2023,2.8366449289678104
Applied Scientist,Full-Time,Senior,Expert,262500,United States Dollar,United States,262500,United States,Large,2023,1.3623910382575064
Machine Learning Engineer,Full-Time,Senior,Expert,276000,United States Dollar,United States,276000,United States,Medium,2023,0.2729548552865615
Data Scientist,Full-Time,Senior,Expert,158677,United States Dollar,United States,158677,United States,Medium,2023,-0.0787098551638966
Data Analyst,Full-Time,Mid,Intermediate,103200,United States Dollar,United States,103200,United States,Medium,2023,-0.1278053609368342
Data Analyst,Full-Time,Mid,Intermediate,61200,United States Dollar,United States,61200,United States,Medium,2023,-0.5601032687262094
Data Scientist,Full-Time,Mid,Intermediate,155000,United States Dollar,United States,155000,United States,Large,2022,-0.0815055077790495
Marketing Data Engineer,Full-Time,Entry,Junior,90000,Singapore Dollar,Singapore,66970,Singapore,Large,2021,
Data Scientist,Full-Time,Senior,Expert,59000,Euro,Estonia,63701,Cyprus,Large,2023,-0.1544950783677568
Data Scientist,Full-Time,Senior,Expert,139000,United States Dollar,United States,139000,United States,Medium,2023,-0.0936704362105007
Data Architect,Full-Time,Senior,Expert,174500,United States Dollar,United States,174500,United States,Medium,2023,0.1645487879720344
Data Architect,Full-Time,Senior,Expert,113000,United States Dollar,United States,113000,United States,Medium,2023,-0.7909583770636669
Data Analyst,Full-Time,Senior,Expert,87000,United States Dollar,United States,87000,United States,Medium,2023,-0.2945488396555932
Data Engineer,Full-Time,Senior,Expert,107250,United States Dollar,United States,107250,United States,Medium,2023,-0.2303695768007914
Data Engineer,Full-Time,Senior,Expert,300000,United States Dollar,United States,300000,United States,Medium,2023,0.6253627710598884
Data Engineer,Full-Time,Senior,Expert,119000,United States Dollar,United States,119000,United States,Medium,2023,-0.1782043104590898
Head of Data Science,Full-Time,Mid,Intermediate,5000000,Indian Rupee,India,60805,India,Large,2023,3.213752748387369
Data Analyst,Full-Time,Entry,Junior,30000,United States Dollar,United States,30000,Argentina,Small,2023,-0.8812388573697452
Data Science Manager,Full-Time,Mid,Intermediate,220000,United States Dollar,United States,220000,United States,Medium,2023,-0.1475039533271186
Data Science Manager,Full-Time,Mid,Intermediate,195000,United States Dollar,United States,195000,United States,Medium,2023,-0.1726714495449627
Data Manager,Full-Time,Senior,Expert,168400,United States Dollar,United States,168400,United States,Medium,2023,1.3516525595385596
Analytics Engineer,Full-Time,Senior,Expert,200000,United States Dollar,United States,200000,United States,Medium,2023,0.8428361386769317
Data Engineer,Full-Time,Senior,Expert,153000,United States Dollar,Canada,153000,Canada,Medium,2023,-0.0272580078533149
Data Engineer,Full-Time,Senior,Expert,94000,United States Dollar,Canada,94000,Canada,Medium,2023,-0.289194238845689
Data Scientist,Full-Time,Entry,Junior,124234,United States Dollar,United States,124234,United States,Medium,2023,-0.1048971445366763
Data Scientist,Full-Time,Entry,Junior,74540,United States Dollar,United States,74540,United States,Medium,2023,-0.1426798916287098
Data Analyst,Full-Time,Mid,Intermediate,109000,United States Dollar,United States,109000,United States,Medium,2023,-0.0681070784325872
Machine Learning Engineer,Full-Time,Senior,Expert,80000,Euro,France,84053,France,Large,2022,-0.3756444295459021
Machine Learning Engineer,Full-Time,Mid,Intermediate,50000,United States Dollar,Armenia,50000,Armenia,Small,2023,-0.4749198302855649
Data Analyst,Full-Time,Senior,Expert,141290,United States Dollar,United States,141290,United States,Medium,2023,0.2642476701988157
Data Analyst,Full-Time,Senior,Expert,74178,United States Dollar,United States,74178,United States,Medium,2023,-0.4265232152192925
Data Engineer,Full-Time,Senior,Expert,107500,United States Dollar,United States,107500,United States,Medium,2023,-0.2292596775169254
Data Scientist,Full-Time,Senior,Expert,84000,United States Dollar,United States,84000,United States,Medium,2023,-0.1354873776936143
BI Analyst,Full-Time,Senior,Expert,125000,United States Dollar,United States,125000,United States,Medium,2023,-0.1359541284740612
BI Analyst,Full-Time,Senior,Expert,110000,United States Dollar,United States,110000,United States,Medium,2023,-0.341164870517897
ML Engineer,Full-Time,Senior,Expert,200000,United States Dollar,United States,200000,United States,Medium,2023,-0.1743406800515285
ML Engineer,Full-Time,Senior,Expert,135000,United States Dollar,United States,135000,United States,Medium,2023,-0.2229453041986888
Business Data Analyst,Full-Time,Entry,Junior,48000,United States Dollar,United States,48000,United States,Large,2022,-0.4508473282846207
AI Developer,Full-Time,Entry,Junior,120000,United States Dollar,Bosnia and Herzegovina,120000,Bosnia and Herzegovina,Small,2023,-0.264203827075846
Data Engineer,Full-Time,Mid,Intermediate,150000,United States Dollar,United States,150000,United States,Medium,2023,-0.0405767992597068
Computer Vision Engineer,Full-Time,Senior,Expert,200000,United States Dollar,United States,200000,United States,Small,2023,-0.0659644975394889
Applied Data Scientist,Full-Time,Mid,Intermediate,80000,United States Dollar,Kenya,80000,Kenya,Small,2023,-0.3967603962736036
Data Analytics Lead,Full-Time,Mid,Intermediate,1440000,Indian Rupee,Singapore,17511,India,Medium,2023,1.1804847708500907
Data Scientist,Full-Time,Senior,Expert,257000,United States Dollar,United States,257000,United States,Medium,2023,-0.003954089028548
Data Scientist,Full-Time,Senior,Expert,72000,Euro,Latvia,77737,Latvia,Medium,2023,-0.1446110740172027
Data Scientist,Full-Time,Senior,Expert,36000,Euro,Latvia,38868,Latvia,Medium,2023,-0.1719821629879679
BI Developer,Full-Time,Senior,Expert,140000,United States Dollar,United States,140000,United States,Medium,2023,0.4908351364464583
Data Scientist,Full-Time,Mid,Intermediate,50000,Euro,Romania,53984,Romania,Large,2023,-0.1613378506104481
Data Analyst,Full-Time,Senior,Expert,38000,Euro,Spain,41027,Spain,Medium,2023,-0.7988963987431975
Data Scientist,Full-Time,Mid,Intermediate,183310,United States Dollar,United States,183310,United States,Medium,2023,-0.0599811875356505
Data Analyst,Full-Time,Senior,Expert,102500,United States Dollar,United States,102500,United States,Medium,2023,-0.1350103260666572
Data Science Consultant,Full-Time,Senior,Expert,122000,United States Dollar,United States,122000,United States,Medium,2023,-0.0287477732080861
Data Science Consultant,Full-Time,Senior,Expert,94000,United States Dollar,United States,94000,United States,Medium,2023,-0.1849695502288125
Data Scientist,Full-Time,Mid,Intermediate,840000,Thai Baht,Thailand,24613,Thailand,Large,2023,0.4393054906924558
Computer Vision Engineer,Full-Time,Mid,Intermediate,1250000,Indian Rupee,India,15897,India,Medium,2022,4.295168568179447
Data Science Consultant,Full-Time,Senior,Expert,145000,United States Dollar,United States,145000,United States,Medium,2023,0.0995772579160819
Data Science Consultant,Full-Time,Senior,Expert,128000,United States Dollar,United States,128000,United States,Medium,2023,0.0047283218677837
Data Scientist,Full-Time,Senior,Expert,182000,United States Dollar,United States,182000,United States,Medium,2023,-0.0609771910509756
Machine Learning Engineer,Full-Time,Senior,Expert,72000,Euro,Latvia,77737,Latvia,Medium,2023,-0.4021178697431455
Machine Learning Engineer,Full-Time,Senior,Expert,36000,Euro,Latvia,38868,Latvia,Medium,2023,-0.5212483506307409
Data Scientist,Full-Time,Executive,Director,300000,United States Dollar,United States,300000,United States,Medium,2023,0.0287391561309771
Data Analyst,Full-Time,Mid,Intermediate,135000,United States Dollar,United States,135000,United States,Medium,2023,0.1995059121036926
Data Analyst,Full-Time,Mid,Intermediate,105500,United States Dollar,United States,105500,United States,Medium,2023,-0.1041319040817018
Data Scientist,Full-Time,Mid,Intermediate,110000,United States Dollar,United States,110000,United States,Large,2022,-0.1157193689925061
Data Scientist,Full-Time,Senior,Expert,153400,United States Dollar,United States,153400,United States,Medium,2023,-0.0827220006221946
Data Scientist,Full-Time,Senior,Expert,122700,United States Dollar,United States,122700,United States,Medium,2023,-0.1060634570500416
Machine Learning Engineer,Full-Time,Mid,Intermediate,145000,United States Dollar,United States,145000,United States,Medium,2023,-0.1605477279432993
Machine Learning Engineer,Full-Time,Mid,Intermediate,87000,United States Dollar,United States,87000,United States,Medium,2023,-0.3524801693733141
Data Scientist,Full-Time,Entry,Junior,50000,United States Dollar,United States,50000,India,Medium,2023,-0.1613378506104481
ML Engineer,Full-Time,Senior,Expert,234100,United States Dollar,United States,234100,United States,Medium,2023,-0.1488419464604797
ML Engineer,Full-Time,Senior,Expert,203500,United States Dollar,United States,203500,United States,Medium,2023,-0.171723507982066
Data Scientist,Full-Time,Senior,Expert,223800,United States Dollar,United States,223800,United States,Medium,2023,-0.0291963155238093
Data Scientist,Full-Time,Senior,Expert,172100,United States Dollar,United States,172100,United States,Medium,2023,-0.068504240517936
Data Engineer,Full-Time,Senior,Expert,232200,United States Dollar,United States,232200,United States,Medium,2023,0.3243580852754313
Data Engineer,Full-Time,Senior,Expert,167200,United States Dollar,United States,167200,United States,Medium,2023,0.0357842714702734
BI Developer,Full-Time,Senior,Expert,197000,United States Dollar,United States,197000,United States,Medium,2023,2.047548737664592
BI Developer,Full-Time,Senior,Expert,106000,United States Dollar,United States,106000,United States,Medium,2023,-0.4377308712976917
Research Scientist,Full-Time,Senior,Expert,180000,United States Dollar,United States,180000,United States,Medium,2023,0.1273621987259969
Research Scientist,Full-Time,Senior,Expert,145000,United States Dollar,United States,145000,United States,Medium,2023,-0.3216184019937426
Data Lead,Full-Time,Senior,Expert,225000,United States Dollar,United States,225000,United States,Medium,2023,0.5618238351387982
Data Lead,Full-Time,Senior,Expert,200000,United States Dollar,United States,200000,United States,Medium,2023,0.3081787628413723
Data Engineer,Full-Time,Senior,Expert,114000,United States Dollar,United States,114000,United States,Medium,2023,-0.2004022961364096
Data Engineer,Full-Time,Senior,Expert,291500,United States Dollar,United States,291500,United States,Medium,2023,0.5876261954084446
Data Engineer,Full-Time,Executive,Director,196200,United States Dollar,United States,196200,United States,Medium,2023,0.1645325883987285
Data Engineer,Full-Time,Executive,Director,150900,United States Dollar,United States,150900,United States,Medium,2023,-0.0365811618377892
Data Engineer,Full-Time,Mid,Intermediate,95000,United States Dollar,Spain,95000,Spain,Medium,2023,-0.284754641710225
Data Engineer,Full-Time,Mid,Intermediate,80000,United States Dollar,Spain,80000,Spain,Medium,2023,-0.3513485987421845
Data Analyst,Full-Time,Mid,Intermediate,116000,United States Dollar,United States,116000,United States,Medium,2023,0.0039425728656419
Data Analyst,Full-Time,Mid,Intermediate,72000,United States Dollar,United States,72000,United States,Medium,2023,-0.44894094958037
Analytics Engineer,Full-Time,Senior,Expert,207000,United States Dollar,United States,207000,United States,Medium,2023,0.967186150521344
Analytics Engineer,Full-Time,Senior,Expert,167000,United States Dollar,United States,167000,United States,Medium,2023,0.2566146542675602
Machine Learning Engineer,Full-Time,Senior,Expert,135000,United States Dollar,United States,135000,United States,Medium,2023,-0.1936395281898536
Data Engineer,Full-Time,Mid,Intermediate,105000,United States Dollar,United States,105000,United States,Medium,2023,-0.2403586703555853
Data Engineer,Full-Time,Senior,Expert,96100,United States Dollar,United States,96100,United States,Medium,2023,-0.2798710848612146
Data Science Engineer,Full-Time,Senior,Expert,140000,United States Dollar,United States,140000,United States,Medium,2023,0.1548898300164346
Data Science Engineer,Full-Time,Senior,Expert,100000,United States Dollar,United States,100000,United States,Medium,2023,-0.4125371374164112
Research Scientist,Full-Time,Senior,Expert,120000,United States Dollar,United States,120000,United States,Medium,2023,-0.6423188310792708
Cloud Database Engineer,Full-Time,Senior,Expert,140000,United States Dollar,United States,140000,United States,Medium,2023,-0.5640760748177662
Cloud Database Engineer,Full-Time,Senior,Expert,115000,United States Dollar,United States,115000,United States,Medium,2023,-1.50420286618071
Data Science Manager,Full-Time,Senior,Expert,297300,United States Dollar,United States,297300,United States,Medium,2023,-0.0696860550215448
Data Science Manager,Full-Time,Senior,Expert,198200,United States Dollar,United States,198200,United States,Medium,2023,-0.1694500100290786
Machine Learning Engineer,Full-Time,Mid,Intermediate,219000,United States Dollar,United States,219000,United States,Large,2023,0.0843315938812021
Data Engineer,Full-Time,Senior,Expert,110000,United States Dollar,United States,110000,United States,Medium,2023,-0.2181606846782655
Applied Scientist,Full-Time,Senior,Expert,126100,United States Dollar,United States,126100,United States,Large,2023,-0.9357601696611844
Applied Scientist,Full-Time,Senior,Expert,72000,United States Dollar,United States,72000,United States,Large,2023,-1.847270289517498
Data Analyst,Full-Time,Senior,Expert,240500,United States Dollar,United States,240500,United States,Medium,2023,1.2853970852412897
Data Analyst,Full-Time,Senior,Expert,137500,United States Dollar,United States,137500,United States,Medium,2023,0.2252379304244887
Data Scientist,Full-Time,Mid,Intermediate,187500,United States Dollar,United States,187500,United States,Medium,2023,-0.0567954969026642
Data Scientist,Full-Time,Mid,Intermediate,165000,United States Dollar,United States,165000,United States,Medium,2023,-0.0739024275093925
Machine Learning Research Engineer,Full-Time,Mid,Intermediate,60000,British Pound Sterling,United Kingdom,73824,United Kingdom,Large,2023,0.0670635029962724
Data Analyst,Part-Time,Entry,Junior,24000,Euro,United States,25216,Spain,Large,2022,-0.942995701339656
Research Scientist,Full-Time,Senior,Expert,165750,United States Dollar,United States,165750,United States,Medium,2023,-0.0554370458527541
Machine Learning Scientist,Full-Time,Senior,Expert,225000,United States Dollar,United States,225000,United States,Medium,2023,0.8928708630295642
Machine Learning Scientist,Full-Time,Senior,Expert,165750,United States Dollar,United States,165750,United States,Medium,2023,-0.1392853426170024
Machine Learning Engineer,Full-Time,Mid,Intermediate,89700,British Pound Sterling,United Kingdom,110367,United Kingdom,Medium,2023,-0.3435453833067445
Machine Learning Engineer,Full-Time,Mid,Intermediate,55250,British Pound Sterling,United Kingdom,67979,United Kingdom,Medium,2023,-0.4575466351561239
NLP Engineer,Full-Time,Senior,Expert,275000,United States Dollar,United States,275000,United States,Medium,2023,-0.0914619895775702
NLP Engineer,Full-Time,Senior,Expert,175000,United States Dollar,United States,175000,United States,Medium,2023,-0.235461730949547
Data Engineer,Full-Time,Senior,Expert,175308,United States Dollar,United States,175308,United States,Medium,2023,0.0717805250446153
Data Engineer,Full-Time,Senior,Expert,100706,United States Dollar,United States,100706,United States,Medium,2023,-0.2594223004552676
NLP Engineer,Full-Time,Senior,Expert,235000,United States Dollar,United States,235000,United States,Medium,2023,-0.1490618861263609
NLP Engineer,Full-Time,Senior,Expert,135000,United States Dollar,United States,135000,United States,Medium,2023,-0.2930616274983377
Data Engineer,Full-Time,Senior,Expert,310000,United States Dollar,United States,310000,United States,Medium,2023,0.669758742414528
ML Engineer,Full-Time,Senior,Expert,289076,United States Dollar,United States,289076,United States,Medium,2023,-0.1077329031202599
ML Engineer,Full-Time,Senior,Expert,202353,United States Dollar,United States,202353,United States,Medium,2023,-0.1725811926574013
Data Engineer,Full-Time,Senior,Expert,65000,Euro,Portugal,70179,Portugal,Medium,2023,-0.4179425557741441
Data Engineer,Full-Time,Senior,Expert,35000,Euro,Portugal,37788,Portugal,Medium,2023,-0.5511304698380631
Research Engineer,Full-Time,Mid,Intermediate,120000,United States Dollar,United States,120000,United States,Medium,2023,-0.2107676486294318
Research Engineer,Full-Time,Mid,Intermediate,100000,United States Dollar,United States,100000,United States,Medium,2023,-0.240457309485708
Data Scientist,Full-Time,Senior,Expert,4000000,Indian Rupee,India,54094,India,Large,2021,2.841878855904071
Business Data Analyst,Full-Time,Mid,Intermediate,1440000,Indian Rupee,India,18314,India,Large,2022,2.589558793328948
Data Engineer,Full-Time,Senior,Expert,231250,United States Dollar,United States,231250,United States,Medium,2023,0.3201404679967405
Data Engineer,Full-Time,Senior,Expert,138750,United States Dollar,United States,138750,United States,Medium,2023,-0.0905222670336764
Data Engineer,Full-Time,Senior,Expert,199000,United States Dollar,United States,199000,United States,Medium,2023,0.1769634603780276
Data Scientist,Full-Time,Entry,Junior,100000,United States Dollar,United States,100000,United States,Medium,2022,-0.1233224492621631
Deep Learning Engineer,Full-Time,Entry,Junior,150000,United States Dollar,United States,150000,United States,Medium,2023,-0.0583706717224935
Deep Learning Engineer,Full-Time,Entry,Junior,120000,United States Dollar,United States,120000,United States,Medium,2023,-0.3668022263988132
Research Engineer,Full-Time,Senior,Expert,150000,United States Dollar,United States,150000,United States,Medium,2023,-0.1662331573450176
Research Engineer,Full-Time,Senior,Expert,100000,United States Dollar,United States,100000,United States,Medium,2023,-0.240457309485708
Data Analytics Manager,Full-Time,Senior,Expert,133000,United States Dollar,Netherlands,133000,Netherlands,Large,2022,-0.2314658174874487
Data Scientist,Full-Time,Senior,Expert,272550,United States Dollar,United States,272550,United States,Medium,2023,0.0078687007907686
Data Engineer,Full-Time,Senior,Expert,187500,United States Dollar,United States,187500,United States,Medium,2023,0.1259080933201919
Data Analyst,Full-Time,Senior,Expert,64000,United States Dollar,United States,64000,United States,Medium,2023,-0.5312834082069177
Computer Vision Engineer,Full-Time,Senior,Expert,235000,United States Dollar,United States,235000,United States,Medium,2023,0.0794066046511422
Computer Vision Engineer,Full-Time,Senior,Expert,185000,United States Dollar,United States,185000,United States,Medium,2023,-0.1282663984783309
Data Scientist,Full-Time,Senior,Expert,143100,United States Dollar,Canada,143100,Canada,Medium,2023,-0.0905531732999413
Data Scientist,Full-Time,Senior,Expert,113000,United States Dollar,Canada,113000,Canada,Medium,2023,-0.113438444911609
Applied Scientist,Full-Time,Senior,Expert,142000,United States Dollar,United States,142000,United States,Medium,2023,-0.6678671769492549
Data Scientist,Full-Time,Senior,Expert,180560,United States Dollar,United States,180560,United States,Medium,2023,-0.0620720346098062
Data Scientist,Full-Time,Senior,Expert,115440,United States Dollar,United States,115440,United States,Medium,2023,-0.1115832933258126
Data Scientist,Full-Time,Senior,Expert,110000,United States Dollar,Canada,110000,Canada,Medium,2023,-0.1157193689925061
Machine Learning Engineer,Full-Time,Mid,Intermediate,62000,British Pound Sterling,United Kingdom,76284,United Kingdom,Medium,2023,-0.4352096699896998
Machine Learning Engineer,Full-Time,Mid,Intermediate,52000,British Pound Sterling,United Kingdom,63980,United Kingdom,Medium,2023,-0.468301470236254
